{'timestamp': '2026-08-21 07:50:36', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 08:13:29', 'server': 'Auth-1', 'username': 'bob', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 08:13:30', 'server': 'Auth-1', 'username': 'alice', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 08:13:31', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 08:13:32', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 08:13:33', 'server': 'Auth-1', 'username': 'bob', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 08:13:34', 'server': 'Auth-1', 'username': 'dave', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 08:13:35', 'server': 'Auth-2', 'username': 'alice', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 08:13:36', 'server': 'Auth-2', 'username': 'dave', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 08:13:37', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 08:13:38', 'server': 'Auth-1', 'username': 'dave', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 08:13:39', 'server': 'Auth-2', 'username': 'dave', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 08:13:40', 'server': 'Auth-1', 'username': 'carol', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 08:13:41', 'server': 'Auth-1', 'username': 'bob', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 08:13:42', 'server': 'Auth-1', 'username': 'dave', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 08:13:43', 'server': 'Auth-1', 'username': 'carol', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 08:13:44', 'server': 'Auth-1', 'username': 'carol', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 08:13:45', 'server': 'Auth-1', 'username': 'carol', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 08:13:46', 'server': 'Auth-1', 'username': 'alice', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 08:13:47', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.10', 'success': False}
{'timestamp': '2026-08-21 08:13:48', 'server': 'Auth-1', 'username': 'alice', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 08:13:49', 'server': 'Auth-2', 'username': 'alice', 'source_ip': '10.0.0.11', 'success': False}
{'timestamp': '2026-08-21 08:13:50', 'server': 'Auth-2', 'username': 'bob', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 08:13:51', 'server': 'Auth-1', 'username': 'dave', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 08:13:52', 'server': 'Auth-2', 'username': 'bob', 'source_ip': '10.0.0.12', 'success': False}
{'timestamp': '2026-08-21 08:13:53', 'server': 'Auth-1', 'username': 'bob', 'source_ip': '10.0.0.68', 'success': False}
{'timestamp': '2026-08-21 08:13:54', 'server': 'Auth-2', 'username': 'alice', 'source_ip': '10.0.0.11', 'success': False}
{'timestamp': '2026-08-21 08:13:55', 'server': 'Auth-2', 'username': 'dave', 'source_ip': '10.0.0.69', 'success': False}
{'timestamp': '2026-08-21 08:13:56', 'server': 'Auth-2', 'username': 'alice', 'source_ip': '10.0.0.12', 'success': False}
{'timestamp': '2026-08-21 08:13:57', 'server': 'Auth-1', 'username': 'carol', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 08:13:58', 'server': 'Auth-1', 'username': 'bob', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 08:13:59', 'server': 'Auth-1', 'username': 'dave', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 08:14:00', 'server': 'Auth-2', 'username': 'dave', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 08:14:01', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 08:14:02', 'server': 'Auth-2', 'username': 'bob', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 08:14:03', 'server': 'Auth-1', 'username': 'bob', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 08:14:04', 'server': 'Auth-2', 'username': 'alice', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 08:14:05', 'server': 'Auth-1', 'username': 'carol', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 08:14:06', 'server': 'Auth-1', 'username': 'bob', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 08:14:07', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 08:14:08', 'server': 'Auth-2', 'username': 'bob', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 08:14:09', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 08:14:10', 'server': 'Auth-2', 'username': 'bob', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 08:14:11', 'server': 'Auth-1', 'username': 'dave', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 08:14:12', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 08:14:13', 'server': 'Auth-1', 'username': 'dave', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 08:14:14', 'server': 'Auth-1', 'username': 'bob', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 08:14:15', 'server': 'Auth-2', 'username': 'dave', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 08:14:16', 'server': 'Auth-2', 'username': 'dave', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 08:14:17', 'server': 'Auth-1', 'username': 'dave', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 08:14:18', 'server': 'Auth-1', 'username': 'alice', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 08:14:19', 'server': 'Auth-1', 'username': 'dave', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 08:14:20', 'server': 'Auth-1', 'username': 'alice', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 08:14:21', 'server': 'Auth-1', 'username': 'alice', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 08:14:22', 'server': 'Auth-1', 'username': 'carol', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 08:14:23', 'server': 'Auth-1', 'username': 'dave', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 08:14:24', 'server': 'Auth-1', 'username': 'carol', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 08:14:25', 'server': 'Auth-1', 'username': 'carol', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 08:14:26', 'server': 'Auth-2', 'username': 'bob', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 08:14:27', 'server': 'Auth-1', 'username': 'alice', 'source_ip': '10.0.0.12', 'success': False}
{'timestamp': '2026-08-21 08:14:28', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.10', 'success': False}
{'timestamp': '2026-08-21 08:14:29', 'server': 'Auth-2', 'username': 'alice', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 08:14:30', 'server': 'Auth-1', 'username': 'dave', 'source_ip': '10.0.0.11', 'success': False}
{'timestamp': '2026-08-21 08:14:31', 'server': 'Auth-1', 'username': 'alice', 'source_ip': '10.0.0.26', 'success': False}
{'timestamp': '2026-08-21 08:14:32', 'server': 'Auth-1', 'username': 'alice', 'source_ip': '10.0.0.11', 'success': False}
{'timestamp': '2026-08-21 08:14:33', 'server': 'Auth-1', 'username': 'alice', 'source_ip': '10.0.0.11', 'success': False}
{'timestamp': '2026-08-21 08:14:34', 'server': 'Auth-2', 'username': 'alice', 'source_ip': '10.0.0.11', 'success': False}
{'timestamp': '2026-08-21 08:14:35', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.12', 'success': False}
{'timestamp': '2026-08-21 08:14:36', 'server': 'Auth-1', 'username': 'carol', 'source_ip': '10.0.0.11', 'success': False}
{'timestamp': '2026-08-21 08:14:37', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 08:14:38', 'server': 'Auth-1', 'username': 'dave', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 08:14:39', 'server': 'Auth-2', 'username': 'bob', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 08:14:40', 'server': 'Auth-1', 'username': 'dave', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 08:14:41', 'server': 'Auth-2', 'username': 'dave', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 08:14:42', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 08:14:43', 'server': 'Auth-2', 'username': 'alice', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 08:14:44', 'server': 'Auth-2', 'username': 'alice', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 08:14:45', 'server': 'Auth-1', 'username': 'carol', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 08:14:46', 'server': 'Auth-1', 'username': 'carol', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 08:14:47', 'server': 'Auth-2', 'username': 'alice', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 08:14:48', 'server': 'Auth-1', 'username': 'bob', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 08:14:49', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 08:14:50', 'server': 'Auth-1', 'username': 'bob', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 08:14:51', 'server': 'Auth-1', 'username': 'carol', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 08:14:52', 'server': 'Auth-1', 'username': 'carol', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 08:14:53', 'server': 'Auth-1', 'username': 'bob', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 08:14:54', 'server': 'Auth-2', 'username': 'alice', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 08:14:55', 'server': 'Auth-1', 'username': 'dave', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 08:14:56', 'server': 'Auth-2', 'username': 'dave', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 08:14:57', 'server': 'Auth-2', 'username': 'dave', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 08:14:58', 'server': 'Auth-2', 'username': 'alice', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 08:14:59', 'server': 'Auth-1', 'username': 'dave', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 08:15:00', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 08:15:01', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 08:15:02', 'server': 'Auth-1', 'username': 'alice', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 08:15:03', 'server': 'Auth-1', 'username': 'dave', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 08:15:04', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 08:15:05', 'server': 'Auth-1', 'username': 'bob', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 08:15:06', 'server': 'Auth-1', 'username': 'dave', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 08:15:07', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.12', 'success': False}
{'timestamp': '2026-08-21 08:15:08', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.43', 'success': False}
{'timestamp': '2026-08-21 08:15:09', 'server': 'Auth-2', 'username': 'dave', 'source_ip': '10.0.0.10', 'success': False}
{'timestamp': '2026-08-21 08:15:10', 'server': 'Auth-1', 'username': 'carol', 'source_ip': '10.0.0.33', 'success': False}
{'timestamp': '2026-08-21 08:15:11', 'server': 'Auth-1', 'username': 'carol', 'source_ip': '10.0.0.11', 'success': False}
{'timestamp': '2026-08-21 08:15:12', 'server': 'Auth-2', 'username': 'alice', 'source_ip': '10.0.0.90', 'success': False}
{'timestamp': '2026-08-21 08:15:13', 'server': 'Auth-2', 'username': 'dave', 'source_ip': '10.0.0.12', 'success': False}
{'timestamp': '2026-08-21 08:15:14', 'server': 'Auth-1', 'username': 'alice', 'source_ip': '10.0.0.11', 'success': False}
{'timestamp': '2026-08-21 08:15:15', 'server': 'Auth-1', 'username': 'alice', 'source_ip': '10.0.0.12', 'success': False}
{'timestamp': '2026-08-21 08:15:16', 'server': 'Auth-2', 'username': 'alice', 'source_ip': '10.0.0.10', 'success': False}
{'timestamp': '2026-08-21 08:15:17', 'server': 'Auth-1', 'username': 'bob', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 08:15:18', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 08:15:19', 'server': 'Auth-1', 'username': 'dave', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 08:15:20', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 08:15:21', 'server': 'Auth-2', 'username': 'bob', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 08:15:22', 'server': 'Auth-1', 'username': 'alice', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 08:15:23', 'server': 'Auth-1', 'username': 'carol', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 08:15:24', 'server': 'Auth-1', 'username': 'dave', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 08:15:25', 'server': 'Auth-2', 'username': 'bob', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 08:15:26', 'server': 'Auth-2', 'username': 'alice', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 08:15:27', 'server': 'Auth-1', 'username': 'bob', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 08:15:28', 'server': 'Auth-1', 'username': 'alice', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 08:15:29', 'server': 'Auth-2', 'username': 'dave', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 08:15:30', 'server': 'Auth-1', 'username': 'bob', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 08:15:31', 'server': 'Auth-2', 'username': 'bob', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 08:15:32', 'server': 'Auth-2', 'username': 'dave', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 08:15:33', 'server': 'Auth-1', 'username': 'dave', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 08:15:34', 'server': 'Auth-2', 'username': 'alice', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 08:15:35', 'server': 'Auth-1', 'username': 'bob', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 08:15:36', 'server': 'Auth-2', 'username': 'bob', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 08:15:37', 'server': 'Auth-2', 'username': 'bob', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 08:15:38', 'server': 'Auth-1', 'username': 'alice', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 08:15:39', 'server': 'Auth-1', 'username': 'bob', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 08:15:40', 'server': 'Auth-1', 'username': 'carol', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 08:15:41', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 08:15:42', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 08:15:43', 'server': 'Auth-2', 'username': 'alice', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 08:15:44', 'server': 'Auth-1', 'username': 'alice', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 08:15:45', 'server': 'Auth-1', 'username': 'bob', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 08:15:46', 'server': 'Auth-1', 'username': 'alice', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 08:15:47', 'server': 'Auth-2', 'username': 'dave', 'source_ip': '10.0.0.12', 'success': False}
{'timestamp': '2026-08-21 08:15:48', 'server': 'Auth-1', 'username': 'dave', 'source_ip': '10.0.0.10', 'success': False}
{'timestamp': '2026-08-21 08:15:49', 'server': 'Auth-2', 'username': 'alice', 'source_ip': '10.0.0.11', 'success': False}
{'timestamp': '2026-08-21 08:15:50', 'server': 'Auth-2', 'username': 'bob', 'source_ip': '10.0.0.12', 'success': False}
{'timestamp': '2026-08-21 08:15:51', 'server': 'Auth-1', 'username': 'bob', 'source_ip': '10.0.0.61', 'success': False}
{'timestamp': '2026-08-21 08:15:52', 'server': 'Auth-1', 'username': 'dave', 'source_ip': '10.0.0.79', 'success': True}
{'timestamp': '2026-08-21 08:15:53', 'server': 'Auth-2', 'username': 'alice', 'source_ip': '10.0.0.82', 'success': False}
{'timestamp': '2026-08-21 08:15:54', 'server': 'Auth-1', 'username': 'dave', 'source_ip': '10.0.0.11', 'success': False}
{'timestamp': '2026-08-21 08:15:55', 'server': 'Auth-1', 'username': 'bob', 'source_ip': '10.0.0.37', 'success': True}
{'timestamp': '2026-08-21 08:15:56', 'server': 'Auth-2', 'username': 'alice', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 08:15:57', 'server': 'Auth-2', 'username': 'bob', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 08:15:58', 'server': 'Auth-2', 'username': 'alice', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 08:15:59', 'server': 'Auth-2', 'username': 'alice', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 08:16:00', 'server': 'Auth-1', 'username': 'bob', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 08:16:01', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 08:16:02', 'server': 'Auth-2', 'username': 'dave', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 08:16:03', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 08:16:04', 'server': 'Auth-2', 'username': 'alice', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 08:16:05', 'server': 'Auth-2', 'username': 'bob', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 08:16:06', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 08:16:07', 'server': 'Auth-1', 'username': 'dave', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 08:16:08', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.11', 'success': True}
